GeneSymbol	#tax_id	GeneID	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
MAP6	9606	4135	-	MAP6-N|MTAP6|N-STOP|STOP	MIM:601783|HGNC:HGNC:6868|Ensembl:ENSG00000171533|AllianceGenome:HGNC:6868	11	11q13.5	microtubule associated protein 6	protein-coding	MAP6	microtubule associated protein 6	O	microtubule-associated protein 6|CTD-2530H12.7|MAP-6|stable tubule-only polypeptide	20250511	-
MAP7	9606	9053	-	E-MAP-115|EMAP115	MIM:604108|HGNC:HGNC:6869|Ensembl:ENSG00000135525|AllianceGenome:HGNC:6869	6	6q23.3	microtubule associated protein 7	protein-coding	MAP7	microtubule associated protein 7	O	ensconsin|dJ325F22.2 (microtubule-associated protein 7 (EMAP115, E-MAP-115))|epithelial microtubule-associated protein of 115 kDa	20250503	-
MAP7D3	9606	79649	-	MDP3	MIM:300930|HGNC:HGNC:25742|Ensembl:ENSG00000129680|AllianceGenome:HGNC:25742	X	Xq26.3	MAP7 domain containing 3	protein-coding	MAP7D3	MAP7 domain containing 3	O	MAP7 domain-containing protein 3	20250503	-
MAPK11	9606	5600	-	P38B|P38BETA2|PRKM11|SAPK2|SAPK2B|p38-2|p38Beta	MIM:602898|HGNC:HGNC:6873|Ensembl:ENSG00000185386|AllianceGenome:HGNC:6873	22	22q13.33	mitogen-activated protein kinase 11	protein-coding	MAPK11	mitogen-activated protein kinase 11	O	mitogen-activated protein kinase 11|MAP kinase 11|MAP kinase p38 beta|mitogen-activated protein kinase p38 beta|mitogen-activated protein kinase p38-2|stress-activated protein kinase-2|stress-activated protein kinase-2b	20250503	-
MAPK13	9606	5603	-	MAPK 13|MAPK-13|PRKM13|SAPK4|p38delta	MIM:602899|HGNC:HGNC:6875|Ensembl:ENSG00000156711|AllianceGenome:HGNC:6875	6	6p21.31	mitogen-activated protein kinase 13	protein-coding	MAPK13	mitogen-activated protein kinase 13	O	mitogen-activated protein kinase 13|MAP kinase 13|MAP kinase p38 delta|mitogen-activated protein kinase p38 delta|stress-activated protein kinase 4	20250503	-
MAPK3	9606	5595	-	ERK-1|ERK1|ERT2|HS44KDAP|HUMKER1A|P44ERK1|P44MAPK|PRKM3|p44-ERK1|p44-MAPK	MIM:601795|HGNC:HGNC:6877|Ensembl:ENSG00000102882|AllianceGenome:HGNC:6877	16	16p11.2	mitogen-activated protein kinase 3	protein-coding	MAPK3	mitogen-activated protein kinase 3	O	mitogen-activated protein kinase 3|MAPK 1|extracellular signal-regulated kinase 1|extracellular signal-related kinase 1|insulin-stimulated MAP2 kinase|microtubule-associated protein 2 kinase	20250503	-
MARCKSL1	9606	65108	-	F52|MACMARCKS|MLP|MLP1|MRP	MIM:602940|HGNC:HGNC:7142|Ensembl:ENSG00000175130|AllianceGenome:HGNC:7142	1	1p35.1	MARCKS like 1	protein-coding	MARCKSL1	MARCKS like 1	O	MARCKS-related protein|MARCKS-like protein 1|mac-MARCKS|macrophage myristoylated alanine-rich C kinase substrate	20250503	-
MARVELD1	9606	83742	-	GB14|MARVD1|MRVLDC1|bA548K23.8	MIM:616970|HGNC:HGNC:28674|Ensembl:ENSG00000155254|AllianceGenome:HGNC:28674	10	10q24.2	MARVEL domain containing 1	protein-coding	MARVELD1	MARVEL domain containing 1	O	MARVEL domain-containing protein 1|MARVEL (membrane-associating) domain containing 1|occludin|putative MARVEL domain-containing protein 1	20250503	-
MARVELD2	9606	153562	-	DFNB49|MARVD2|MRVLDC2|Tric	MIM:610572|HGNC:HGNC:26401|Ensembl:ENSG00000152939|AllianceGenome:HGNC:26401	5	5q13.2	MARVEL domain containing 2	protein-coding	MARVELD2	MARVEL domain containing 2	O	MARVEL domain-containing protein 2|MARVEL (membrane-associating) domain containing 2|tricellulin	20250503	-
MARVELD3	9606	91862	-	MARVD3|MRVLDC3	MIM:614094|HGNC:HGNC:30525|Ensembl:ENSG00000140832|AllianceGenome:HGNC:30525	16	16q22.2	MARVEL domain containing 3	protein-coding	MARVELD3	MARVEL domain containing 3	O	MARVEL domain-containing protein 3|MARVEL (membrane-associating) domain containing 3	20250503	-
MASP1	9606	5648	-	3MC1|CRARF|CRARF1|MAP-1|MAP1|MASP|MASP-3|MASP3|MAp44|PRSS5|RaRF	MIM:600521|HGNC:HGNC:6901|Ensembl:ENSG00000127241|AllianceGenome:HGNC:6901	3	3q27.3	MBL associated serine protease 1	protein-coding	MASP1	MBL associated serine protease 1	O	mannan-binding lectin serine protease 1|C4/C2 activating component of Ra-reactive factor|Ra-reactive factor serine protease p100|complement factor MASP-3|complement-activating component of Ra-reactive factor|mannan binding lectin serine peptidase 1|mannose-associated serine protease 1|mannose-binding lectin-associated serine protease 1|mannose-binding protein-associated serine protease|serine protease 5	20250503	-
MATN2	9606	4147	-	-	MIM:602108|HGNC:HGNC:6908|Ensembl:ENSG00000132561|AllianceGenome:HGNC:6908	8	8q22.1-q22.2	matrilin 2	protein-coding	MATN2	matrilin 2	O	matrilin-2|testis tissue sperm-binding protein Li 94mP	20250503	-
MB21D2	9606	151963	-	C3orf59|D2A|hMB21D2	MIM:620914|HGNC:HGNC:30438|Ensembl:ENSG00000180611|AllianceGenome:HGNC:30438	3	3q29	Mab-21 domain containing 2	protein-coding	MB21D2	Mab-21 domain containing 2	O	nucleotidyltransferase MB21D2|DANGER family member 2A|mab-21 domain-containing protein 2|protein MB21D2	20250503	-
MBNL1	9606	4154	-	EXP|MBNL	MIM:606516|HGNC:HGNC:6923|Ensembl:ENSG00000152601|AllianceGenome:HGNC:6923	3	3q25.1-q25.2	muscleblind like splicing regulator 1	protein-coding	MBNL1	muscleblind like splicing regulator 1	O	muscleblind-like protein 1|muscleblind-like|triplet-expansion RNA-binding protein	20250511	-
MBNL1-AS1	9606	401093	-	-	HGNC:HGNC:44584|Ensembl:ENSG00000229619|AllianceGenome:HGNC:44584	3	3q25.1	MBNL1 antisense RNA 1	ncRNA	MBNL1-AS1	MBNL1 antisense RNA 1	O	-	20250304	-
MBNL2	9606	10150	-	MBLL|MBLL39|PRO2032	MIM:607327|HGNC:HGNC:16746|Ensembl:ENSG00000139793|AllianceGenome:HGNC:16746	13	13q32.1	muscleblind like splicing regulator 2	protein-coding	MBNL2	muscleblind like splicing regulator 2	O	muscleblind-like protein 2|muscleblind-like 2|muscleblind-like protein 1|muscleblind-like protein-like 39	20250503	-
MBOAT7	9606	79143	-	BB1|LENG4|LPIAT|LPIAT1|LPLAT|LPLAT11|LRC4|MBOA7|MRT57|OACT7|hMBOA-7	MIM:606048|HGNC:HGNC:15505|Ensembl:ENSG00000125505|AllianceGenome:HGNC:15505	19	19q13.42	membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7	protein-coding	MBOAT7	membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7	O	lysophospholipid acyltransferase 7|1-acylglycerophosphatidylinositol O-acyltransferase|LPLAT 7|bladder and breast carcinoma-overexpressed gene 1 protein|h-mboa-7|leukocyte receptor cluster (LRC) member 4|lyso-PI acyltransferase|lysophosphatidylinositol acyltransferase|lysophosphatidylinositol acyltransferase 1|lysophospholipid acyltransferase 11|malignant cell expression-enhanced gene/tumor progression-enhanced|membrane bound O-acyltransferase domain containing 7	20250503	-
MCAM	9606	4162	-	CD146|HEMCAM|METCAM|MUC18|MelCAM	MIM:155735|HGNC:HGNC:6934|Ensembl:ENSG00000076706|AllianceGenome:HGNC:6934	11	11q23.3	melanoma cell adhesion molecule	protein-coding	MCAM	melanoma cell adhesion molecule	O	cell surface glycoprotein MUC18|Gicerin|S-endo 1 endothelial-associated antigen|cell surface glycoprotein P1H12|melanoma adhesion molecule|melanoma-associated antigen A32|melanoma-associated antigen MUC18	20250503	-
MCCC2	9606	64087	-	MCCB|MCCCbeta	MIM:609014|HGNC:HGNC:6937|Ensembl:ENSG00000131844|AllianceGenome:HGNC:6937	5	5q13.2	methylcrotonyl-CoA carboxylase subunit 2	protein-coding	MCCC2	methylcrotonyl-CoA carboxylase subunit 2	O	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial|3-methylcrotonyl-CoA carboxylase 2|3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit|3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta|MCCase subunit beta|biotin carboxylase|methylcrotonoyl-CoA carboxylase 2 (beta)|methylcrotonoyl-Coenzyme A carboxylase 2 (beta)|non-biotin containing subunit of 3-methylcrotonyl-CoA carboxylase|testicular secretory protein Li 29	20250511	-
MCM10	9606	55388	-	CNA43|DNA43|IMD80|PRO2249	MIM:609357|HGNC:HGNC:18043|Ensembl:ENSG00000065328|AllianceGenome:HGNC:18043	10	10p13	minichromosome maintenance 10 replication initiation factor	protein-coding	MCM10	minichromosome maintenance 10 replication initiation factor	O	protein MCM10 homolog|MCM10 minichromosome maintenance deficient 10|homolog of yeast MCM10|hsMCM10|minichromosome maintenance complex component 10	20250503	-
MCM2	9606	4171	-	BM28|CCNL1|CDCL1|D3S3194|DFNA70|MITOTIN|cdc19	MIM:116945|HGNC:HGNC:6944|Ensembl:ENSG00000073111|AllianceGenome:HGNC:6944	3	3q21.3	minichromosome maintenance complex component 2	protein-coding	MCM2	minichromosome maintenance complex component 2	O	DNA replication licensing factor MCM2|cell devision cycle-like 1|cyclin-like 1|minichromosome maintenance deficient 2 (mitotin)|minichromosome maintenance protein 2 homolog|nuclear protein BM28	20250503	-
MCM4	9606	4173	-	CDC21|CDC54|IMD54|NKCD|NKGCD|P1-CDC21|hCdc21	MIM:602638|HGNC:HGNC:6947|Ensembl:ENSG00000104738|AllianceGenome:HGNC:6947	8	8q11.21	minichromosome maintenance complex component 4	protein-coding	MCM4	minichromosome maintenance complex component 4	O	DNA replication licensing factor MCM4|homolog of S. pombe cell devision cycle 21|minichromosome maintenance deficient 4	20250503	-
MCM7	9606	4176	-	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	MIM:600592|HGNC:HGNC:6950|Ensembl:ENSG00000166508|AllianceGenome:HGNC:6950	7	7q22.1	minichromosome maintenance complex component 7	protein-coding	MCM7	minichromosome maintenance complex component 7	O	DNA replication licensing factor MCM7|CDC47 homolog|homolog of S. cerevisiae Cdc47|minichromosome maintenance deficient 7|protein phosphatase 1, regulatory subunit 104	20250503	-
MCRIP2	9606	84331	-	C16orf14|FAM195A|c349E10.1	HGNC:HGNC:14142|Ensembl:ENSG00000172366|AllianceGenome:HGNC:14142	16	16p13.3	MAPK regulated corepressor interacting protein 2	protein-coding	MCRIP2	MAPK regulated corepressor interacting protein 2	O	MAPK regulated corepressor interacting protein 2|MAPK regulated co-repressor interacting protein 2|family with sequence similarity 195, member A|protein FAM195A	20250503	-
MDFIC	9606	29969	-	HIC|LMPHM12|MDFIC1	MIM:614511|HGNC:HGNC:28870|Ensembl:ENSG00000135272|AllianceGenome:HGNC:28870	7	7q31.1-q31.2	MyoD family inhibitor domain containing	protein-coding	MDFIC	MyoD family inhibitor domain containing	O	myoD family inhibitor domain-containing protein|I-mfa domain-containing protein	20250503	-
MDK	9606	4192	-	ARAP|MK|NEGF2	MIM:162096|HGNC:HGNC:6972|Ensembl:ENSG00000110492|AllianceGenome:HGNC:6972	11	11p11.2	midkine	protein-coding	MDK	midkine	O	midkine|amphiregulin-associated protein|midgestation and kidney protein|neurite growth-promoting factor 2|neurite outgrowth-promoting factor 2|retinoic acid inducible factor	20250503	-
MECOM	9606	2122	-	AML1-EVI-1|EVI1|KMT8E|MDS1|MDS1-EVI1|PRDM3|RUSAT2	MIM:165215|HGNC:HGNC:3498|Ensembl:ENSG00000085276|AllianceGenome:HGNC:3498	3	3q26.2	MDS1 and EVI1 complex locus	protein-coding	MECOM	MDS1 and EVI1 complex locus	O	histone-lysine N-methyltransferase MECOM|AML1-EVI-1 fusion protein|MDS1 and EVI1 complex locus protein EVI1|MDS1 and EVI1 complex locus protein MDS1|PR domain 3|ecotropic virus integration site 1 protein homolog|myelodysplasia syndrome-associated protein 1|oncogene EVI1|zinc finger protein Evi1	20250503	-
MEDAG	9606	84935	-	AWMS3|C13orf33|MEDA-4|MEDA4|hAWMS3	HGNC:HGNC:25926|Ensembl:ENSG00000102802|AllianceGenome:HGNC:25926	13	13q12.3	mesenteric estrogen dependent adipogenesis	protein-coding	MEDAG	mesenteric estrogen dependent adipogenesis	O	mesenteric estrogen-dependent adipogenesis protein|activated in W/Wv mouse stomach 3 homolog|mesenteric estrogen-dependent adipose 4	20250503	-
MEF2C	9606	4208	-	C5DELq14.3|DEL5q14.3|NEDHSIL	MIM:600662|HGNC:HGNC:6996|Ensembl:ENSG00000081189|AllianceGenome:HGNC:6996	5	5q14.3	myocyte enhancer factor 2C	protein-coding	MEF2C	myocyte enhancer factor 2C	O	myocyte-specific enhancer factor 2C|MADS box transcription enhancer factor 2, polypeptide C	20250503	-
MEIS1	9606	4211	-	-	MIM:601739|HGNC:HGNC:7000|Ensembl:ENSG00000143995|AllianceGenome:HGNC:7000	2	2p14	Meis homeobox 1	protein-coding	MEIS1	Meis homeobox 1	O	homeobox protein Meis1|Meis1, myeloid ecotropic viral integration site 1 homolog|WUGSC:H_NH0444B04.1|leukemogenic homolog protein	20250503	-
MEIS2	9606	4212	-	CPCMR|HsT18361|MRG1	MIM:601740|HGNC:HGNC:7001|Ensembl:ENSG00000134138|AllianceGenome:HGNC:7001	15	15q14	Meis homeobox 2	protein-coding	MEIS2	Meis homeobox 2	O	homeobox protein Meis2|Meis homolog 2|Meis1, myeloid ecotropic viral integration site 1 homolog 2|Meis1-related gene 1|TALE homeobox protein Meis2|meis1-related protein 1	20250503	-
MEIS3	9606	56917	-	MRG2	MIM:619443|HGNC:HGNC:29537|Ensembl:ENSG00000105419|AllianceGenome:HGNC:29537	19	19q13.32	Meis homeobox 3	protein-coding	MEIS3	Meis homeobox 3	O	homeobox protein Meis3|Meis1, myeloid ecotropic viral integration site 1 homolog 3|meis1-related protein 2	20250503	-
MELK	9606	9833	-	HPK38	MIM:607025|HGNC:HGNC:16870|Ensembl:ENSG00000165304|AllianceGenome:HGNC:16870	9	9p13.2	maternal embryonic leucine zipper kinase	protein-coding	MELK	maternal embryonic leucine zipper kinase	O	maternal embryonic leucine zipper kinase|pEg3 kinase|protein kinase Eg3|protein kinase PK38|tyrosine-protein kinase MELK	20250503	-
MEOX1	9606	4222	-	KFS2|MOX1	MIM:600147|HGNC:HGNC:7013|Ensembl:ENSG00000005102|AllianceGenome:HGNC:7013	17	17q21.31	mesenchyme homeobox 1	protein-coding	MEOX1	mesenchyme homeobox 1	O	homeobox protein MOX-1	20250503	-
MEOX2	9606	4223	-	GAX|MOX2	MIM:600535|HGNC:HGNC:7014|Ensembl:ENSG00000106511|AllianceGenome:HGNC:7014	7	7p21.2	mesenchyme homeobox 2	protein-coding	MEOX2	mesenchyme homeobox 2	O	homeobox protein MOX-2|growth arrest-specific homeobox	20250503	-
MESP1	9606	55897	-	bHLHc5	MIM:608689|HGNC:HGNC:29658|Ensembl:ENSG00000166823|AllianceGenome:HGNC:29658	15	15q26.1	mesoderm posterior bHLH transcription factor 1	protein-coding	MESP1	mesoderm posterior bHLH transcription factor 1	O	mesoderm posterior protein 1|class C basic helix-loop-helix protein 5|mesoderm posterior 1 homolog|mesoderm posterior basic helix-loop-helix transcription factor 1	20250503	-
MEST	9606	4232	-	PEG1	MIM:601029|HGNC:HGNC:7028|Ensembl:ENSG00000106484|AllianceGenome:HGNC:7028	7	7q32.2	mesoderm specific transcript	protein-coding	MEST	mesoderm specific transcript	O	mesoderm-specific transcript homolog protein|paternally-expressed gene 1 protein	20250503	-
METTL7A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MEX3A	9606	92312	-	MEX-3A|RKHD4|RNF162	MIM:611007|HGNC:HGNC:33482|Ensembl:ENSG00000254726|AllianceGenome:HGNC:33482	1	1q22	mex-3 RNA binding family member A	protein-coding	MEX3A	mex-3 RNA binding family member A	O	RNA-binding protein MEX3A|RING finger and KH domain-containing protein 4|ring finger and KH domain containing 4|ring finger and KH domain containing protein	20250511	-
MFAP2	9606	4237	-	MAGP|MAGP-1|MAGP1	MIM:156790|HGNC:HGNC:7033|Ensembl:ENSG00000117122|AllianceGenome:HGNC:7033	1	1p36.13	microfibril associated protein 2	protein-coding	MFAP2	microfibril associated protein 2	O	microfibrillar-associated protein 2|microfibril-associated glycoprotein 1|microfibrillar associated protein 2	20250503	-
MFAP4	9606	4239	-	-	MIM:600596|HGNC:HGNC:7035|Ensembl:ENSG00000166482|AllianceGenome:HGNC:7035	17	17p11.2	microfibril associated protein 4	protein-coding	MFAP4	microfibril associated protein 4	O	microfibril-associated glycoprotein 4|microfibrillar associated protein 4	20250511	-
MFAP5	9606	8076	-	AAT9|MAGP-2|MAGP2|MFAP-5|MP25	MIM:601103|HGNC:HGNC:29673|Ensembl:ENSG00000197614|AllianceGenome:HGNC:29673	12	12p13.31	microfibril associated protein 5	protein-coding	MFAP5	microfibril associated protein 5	O	microfibrillar-associated protein 5|THE1A-MFAP5|microfibril-associated glycoprotein-2|microfibrillar associated protein 5	20250503	-
MFSD2A	9606	84879	-	HsMFSD2A|MCPH15|MFSD2|NEDMISBA|NLS1|SLC59A1	MIM:614397|HGNC:HGNC:25897|Ensembl:ENSG00000168389|AllianceGenome:HGNC:25897	1	1p34.2	MFSD2 lysolipid transporter A, lysophospholipid	protein-coding	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid	O	sodium-dependent lysophosphatidylcholine symporter 1|major facilitator superfamily domain containing 2A|major facilitator superfamily domain-containing protein 2A|sodium-dependent LPC symporter 1	20250503	-
MFSD3	9606	113655	-	SLC33A2	MIM:620308|HGNC:HGNC:25157|Ensembl:ENSG00000167700|AllianceGenome:HGNC:25157	8	8q24.3	major facilitator superfamily domain containing 3	protein-coding	MFSD3	major facilitator superfamily domain containing 3	O	major facilitator superfamily domain-containing protein 3|solute carrier family 33 member 2	20250503	-
MGARP	9606	84709	-	C4orf49|CESP-1|HUMMR|OSAP	MIM:619684|HGNC:HGNC:29969|Ensembl:ENSG00000137463|AllianceGenome:HGNC:29969	4	4q31.1	mitochondria localized glutamic acid rich protein	protein-coding	MGARP	mitochondria localized glutamic acid rich protein	O	protein MGARP|corneal endothelium-specific protein 1|hypoxia up-regulated mitochondrial movement regulator protein|ovary-specific acidic protein	20250503	-
MGP	9606	4256	-	GIG36|MGLAP|NTI	MIM:154870|HGNC:HGNC:7060|Ensembl:ENSG00000111341|AllianceGenome:HGNC:7060	12	12p12.3	matrix Gla protein	protein-coding	MGP	matrix Gla protein	O	matrix Gla protein|cell growth-inhibiting gene 36 protein	20250503	-
MICB	9606	4277	-	PERB11.2	MIM:602436|HGNC:HGNC:7091|Ensembl:ENSG00000204516|IMGT/GENE-DB:MICB|AllianceGenome:HGNC:7091	6	6p21.33	MHC class I polypeptide-related sequence B	protein-coding	MICB	MHC class I polypeptide-related sequence B	O	MHC class I polypeptide-related sequence B|MHC class I antigen-related protein B|MHC class I chain-related protein B|MHC class I mic-B antigen|MHC class I-like molecule PERB11.2-IMX|stress inducible class I homolog	20250503	-
MID2	9606	11043	-	FXY2|MRX101|RNF60|TRIM1|XLID101	MIM:300204|HGNC:HGNC:7096|Ensembl:ENSG00000080561|AllianceGenome:HGNC:7096	X	Xq22.3	midline 2	protein-coding	MID2	midline 2	O	probable E3 ubiquitin-protein ligase MID2|RING finger protein 60|RING-type E3 ubiquitin transferase MID2|midin 2|midline defect 2|tripartite motif protein 1|tripartite motif-containing protein 1	20250503	-
MIEN1	9606	84299	-	C17orf37|C35|ORB3|RDX12|XTP4	MIM:611802|HGNC:HGNC:28230|Ensembl:ENSG00000141741|AllianceGenome:HGNC:28230	17	17q12	migration and invasion enhancer 1	protein-coding	MIEN1	migration and invasion enhancer 1	O	migration and invasion enhancer 1|HBV X-transactivated gene 4 protein|HBV XAg-transactivated protein 4|protein C17orf37	20250503	-
MINDY2	9606	54629	-	FAM63B	MIM:618408|HGNC:HGNC:26954|Ensembl:ENSG00000128923|AllianceGenome:HGNC:26954	15	15q21.3-q22.1	MINDY lysine 48 deubiquitinase 2	protein-coding	MINDY2	MINDY lysine 48 deubiquitinase 2	O	ubiquitin carboxyl-terminal hydrolase MINDY-2|MINDY deubiquitinase 2|deubiquitinating enzyme MINDY-2|family with sequence similarity 63 member B|protein FAM63B	20250503	-
MIR145	9606	406937	-	MIRN145|miR-145|miRNA145	MIM:611795|HGNC:HGNC:31532|Ensembl:ENSG00000276365|miRBase:MI0000461|AllianceGenome:HGNC:31532	5	5q32	microRNA 145	ncRNA	MIR145	microRNA 145	O	hsa-mir-145	20250503	-
MIR200CHG	9606	105369635	-	U47924.27	HGNC:HGNC:53161|Ensembl:ENSG00000257084|AllianceGenome:HGNC:53161	12	12p13.31	MIR200C and MIR141 host gene	ncRNA	MIR200CHG	MIR200C and MIR141 host gene	O	-	20250304	-
MIR210HG	9606	100506211	-	-	HGNC:HGNC:39524|Ensembl:ENSG00000247095|AllianceGenome:HGNC:39524	11	11p15.5	MIR210 host gene	ncRNA	MIR210HG	MIR210 host gene	O	MIR210 host gene (non-protein coding)	20250304	-
MIR27B	9606	407019	-	MIR-27b|MIRN27B|miRNA27B	MIM:610636|HGNC:HGNC:31614|Ensembl:ENSG00000207864|miRBase:MI0000440|AllianceGenome:HGNC:31614	9	9q22.32	microRNA 27b	ncRNA	MIR27B	microRNA 27b	O	hsa-mir-27b	20250503	-
MIR3671	9606	100500854	-	-	HGNC:HGNC:38925|Ensembl:ENSG00000265996|miRBase:MI0016072|AllianceGenome:HGNC:38925	1	1p31.3	microRNA 3671	ncRNA	MIR3671	microRNA 3671	O	hsa-mir-3671	20250304	-
MIR429	9606	554210	-	MIRN429|hsa-mir-429|mir-429	MIM:612094|HGNC:HGNC:13784|Ensembl:ENSG00000198976|miRBase:MI0001641|AllianceGenome:HGNC:13784	1	1p36.33	microRNA 429	ncRNA	MIR429	microRNA 429	O	-	20250503	-
MIR503HG	9606	84848	-	H19X|MIR503HG2	HGNC:HGNC:28258|AllianceGenome:HGNC:28258	X	Xq26.3	MIR503 host gene	ncRNA	MIR503HG	MIR503 host gene	O	H19 X-linked co-expressed lncRNA|MIR503 host gene (non-protein coding)	20250304	-
MIS18A	9606	54069	-	B28|C21orf45|C21orf46|FASP1|MIS18alpha|hMis18alpha	MIM:618137|HGNC:HGNC:1286|Ensembl:ENSG00000159055|AllianceGenome:HGNC:1286	21	21q22.11	MIS18 kinetochore protein A	protein-coding	MIS18A	MIS18 kinetochore protein A	O	protein Mis18-alpha|FAPP1-associated protein 1|MIS18 kinetochore protein homolog A	20250503	-
MISP	9606	126353	-	C19orf21|MISP1	MIM:615289|HGNC:HGNC:27000|Ensembl:ENSG00000099812|AllianceGenome:HGNC:27000	19	19p13.3	mitotic spindle positioning	protein-coding	MISP	mitotic spindle positioning	O	mitotic interactor and substrate of PLK1|caprice|mitotic interactor and substrate of Plk1|mitotic spindle positioning protein	20250503	-
